UV1 (215 nm)_time,UV1 (215 nm)_mAU,UV2 (255 nm)_time,UV2 (255 nm)_mAU,UV3 (280 nm)_time,UV3 (280 nm)_mAU,UV4 (495 nm)_time,UV4 (495 nm)_mAU,Conductivity_time,Conductivity_mS/cm,%B_time,%B_%,pH theoretical_time,pH theoretical,pH_time,pH,System Pressure_time,System Pressure_MPa,PreCol Pressure_time,PreCol Pressure_MPa,delta Col Pressure_time,delta Col Pressure_MPa,Temperature_time,Temperature_C,Flow Rate_time,Flow Rate_ml/min
18.1095195134481,53.5169988870621,18.1095195134481,0.232999998843297,18.1095195134481,0.664999999571592,18.1095195134481,-2.97500006854534,18.1095195134481,47.5371322631836,,,,,18.1095195134481,7.79394483566284,,,,,,,18.1095195134481,27.1855621337891,,
18.1135193506877,53.5169988870621,18.1135193506877,0.232999998843297,18.1135193506877,0.664999999571592,18.1135193506877,-2.97500006854534,18.1135193506877,47.5371322631836,,,,,18.1135193506877,7.79394483566284,,,,,,,18.1135193506877,27.1855621337891,,
18.117252667745,53.3769987523556,18.117252667745,0.22299999545794,18.117252667745,0.653000024612993,18.117252667745,-2.99399998039007,18.117252667745,47.5662574768066,,,,,18.117252667745,7.79394483566284,,,,,,,18.117252667745,27.1855621337891,,
18.1252035140991,53.1120002269745,18.1252035140991,0.209000005270354,18.1252035140991,0.637000019196421,18.1252035140991,-2.9810001142323,18.1252035140991,47.5953903198242,,,,,18.1252035140991,7.79394483566284,,,,,,,18.1252035140991,27.1855621337891,,
18.1277364730835,53.1120002269745,18.1277364730835,0.209000005270354,18.1277364730835,0.637000019196421,18.1277364730835,-2.9810001142323,18.1277364730835,47.5953903198242,,,,,18.1277364730835,7.79394483566284,,,,,,,18.1277364730835,27.1855621337891,,
18.1302877426147,52.997000515461,18.1302877426147,0.201000002562068,18.1302877426147,0.629000016488135,18.1302877426147,-2.9810001142323,18.1302877426147,47.5953903198242,,,,,18.1302877426147,7.79394483566284,,,,,,,18.1302877426147,27.1855621337891,,
18.1336548487345,52.997000515461,18.1336548487345,0.201000002562068,18.1336548487345,0.629000016488135,18.1336548487345,-2.9810001142323,18.1336548487345,47.6245193481445,,,,,18.1336548487345,7.79394483566284,,,,,,,18.1336548487345,27.1855621337891,,
18.1369873682658,52.9000014066696,18.1369873682658,0.197000001207925,18.1369873682658,0.629000016488135,18.1369873682658,-2.96800001524389,18.1369873682658,47.6245193481445,,,,,18.1369873682658,7.79394483566284,,,,,,,18.1369873682658,27.1855621337891,,
18.1434713363647,52.8049990534782,18.1434713363647,0.203999996301718,18.1434713363647,0.635000003967434,18.1434713363647,-2.95399990864098,18.1434713363647,47.6536445617676,,,,,18.1434713363647,7.79394483566284,,,,,,,18.1434713363647,27.1855621337891,,
18.1461222966512,52.8049990534782,18.1461222966512,0.203999996301718,18.1461222966512,0.635000003967434,18.1461222966512,-2.95399990864098,18.1461222966512,47.6536445617676,,,,,18.1461222966512,7.79394483566284,,,,,,,18.1461222966512,27.1855621337891,,
18.1493714014689,52.7140013873577,18.1493714014689,0.207000004593283,18.1493714014689,0.625999993644655,18.1493714014689,-2.95399990864098,18.1493714014689,47.6536445617676,,,,,18.1493714014689,7.79394483566284,,,,,,,18.1493714014689,27.1855621337891,,
18.1527059555054,52.607998251915,18.1527059555054,0.201999995624647,18.1527059555054,0.623999978415668,18.1527059555054,-2.9430000577122,18.1527059555054,47.6536445617676,,,,,18.1527059555054,7.79394483566284,,,,,,,18.1527059555054,27.1855621337891,,
18.1565715154012,52.607998251915,18.1565715154012,0.201999995624647,18.1565715154012,0.623999978415668,18.1565715154012,-2.9430000577122,18.1565715154012,47.6827774047852,,,,,18.1565715154012,7.79394483566284,,,,,,,18.1565715154012,27.1855621337891,,
18.1643901189168,52.3959994316101,18.1643901189168,0.195999993593432,18.1643901189168,0.60600001597777,18.1643901189168,-2.92099989019334,18.1643901189168,47.6827774047852,,,,,18.1643901189168,7.79394483566284,,,,,,,18.1643901189168,27.1855621337891,,
18.1669230779012,52.3959994316101,18.1669230779012,0.195999993593432,18.1669230779012,0.60600001597777,18.1669230779012,-2.92099989019334,18.1669230779012,47.7119026184082,,,,,18.1669230779012,7.79394483566284,,,,,,,18.1669230779012,27.1855621337891,,
18.1694560368856,52.2839985787869,18.1694560368856,0.197999994270504,18.1694560368856,0.600000028498471,18.1694560368856,-2.92099989019334,18.1694560368856,47.7119026184082,,,,,18.1694560368856,7.79394483566284,,,,,,,18.1694560368856,27.1855621337891,,
18.1727071762085,52.2839985787869,18.1727071762085,0.197999994270504,18.1727071762085,0.600000028498471,18.1727071762085,-2.92099989019334,18.1727071762085,47.7119026184082,,,,,18.1727071762085,7.79394483566284,,,,,,,18.1727071762085,27.1855621337891,,
18.1764404932658,52.1599985659122,18.1764404932658,0.188999998499639,18.1764404932658,0.587999995332211,18.1764404932658,-2.93499999679625,18.1764404932658,47.7410316467285,,,,,18.1764404932658,7.79394483566284,,,,,,,18.1764404932658,27.1855621337891,,
18.1833232243856,52.0550012588501,18.1833232243856,0.182999996468425,18.1833232243856,0.577999977394938,18.1833232243856,-2.94100004248321,18.1833232243856,47.7410316467285,,,,,18.1833232243856,7.79394483566284,,,,,,,18.1833232243856,27.1855621337891,,
